Mail Mythic+ Dungeon Pool — Hero & Myth Upgrade Stats,,,,,,,,
,,,,,,,,
Track rank,Item level,,Methodology,,,,,
Ironroot Collar,251182,"185 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+89 Critical Strike
+52 Haste","189 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+90 Critical Strike
+53 Haste","193 Armor
+129 [Agility or Intellect]
+2,615 Stamina
+91 Critical Strike
+54 Haste","198 Armor
+134 [Agility or Intellect]
+2,737 Stamina
+92 Critical Strike
+55 Haste","202 Armor
+138 [Agility or Intellect]
+2,832 Stamina
+94 Critical Strike
+55 Haste","207 Armor
+141 [Agility or Intellect]
+2,932 Stamina
+95 Critical Strike
+56 Haste",https://www.wowhead.com/item=251182
Jade Ophidian Band,162544,"+1,830 Stamina
+137 Versatility
+232 Mastery
Prismatic Socket","+1,895 Stamina
+140 Versatility
+236 Mastery
Prismatic Socket","+1,962 Stamina
+142 Versatility
+240 Mastery
Prismatic Socket","+2,053 Stamina
+145 Versatility
+246 Mastery
Prismatic Socket","+2,124 Stamina
+148 Versatility
+250 Mastery
Prismatic Socket","+2,199 Stamina
+151 Versatility
+255 Mastery
Prismatic Socket",https://www.wowhead.com/item=162544
Jangling Felpaulets,251125,"185 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+92 Critical Strike
+49 Haste","189 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+93 Critical Strike
+50 Haste","193 Armor
+129 [Agility or Intellect]
+2,615 Stamina
+94 Critical Strike
+51 Haste","198 Armor
+134 [Agility or Intellect]
+2,737 Stamina
+96 Critical Strike
+51 Haste","202 Armor
+138 [Agility or Intellect]
+2,832 Stamina
+97 Critical Strike
+52 Haste","207 Armor
+141 [Agility or Intellect]
+2,932 Stamina
+98 Critical Strike
+53 Haste",https://www.wowhead.com/item=251125
Jeweled Dagger of Subjugation,159136,"124 - 208 Damage
Speed 1.80
(92.2 damage per second)
+81 Agility
+1,627 Stamina
+49 Haste
+45 Mastery","128 - 214 Damage
Speed 1.80
(95.0 damage per second)
+84 Agility
+1,684 Stamina
+50 Haste
+46 Mastery","131 - 220 Damage
Speed 1.80
(97.5 damage per second)
+86 Agility
+1,744 Stamina
+50 Haste
+46 Mastery","136 - 228 Damage
Speed 1.80
(101.1 damage per second)
+89 Agility
+1,824 Stamina
+51 Haste
+47 Mastery","140 - 234 Damage
Speed 1.80
(103.9 damage per second)
+92 Agility
+1,888 Stamina
+52 Haste
+47 Mastery","144 - 241 Damage
Speed 1.80
(106.9 damage per second)
+94 Agility
+1,955 Stamina
+52 Haste
+48 Mastery",https://www.wowhead.com/item=159136
Knot of Writhing Serpents,273794,"+154 Intellect
Equip: Your harmful spells have a chance to ensorcell a serpent into spewing venom at your target, inflicting (14657 * 1) Nature damage split between nearby enemies. Damage increased by 30% per additional enemy, up to 150%.
The primary target also suffers an additional (14657 * 1) Nature damage over 15 sec.","+159 Intellect
Equip: Your harmful spells have a chance to ensorcell a serpent into spewing venom at your target, inflicting (15299 * 1) Nature damage split between nearby enemies. Damage increased by 30% per additional enemy, up to 150%.
The primary target also suffers an additional (15299 * 1) Nature damage over 15 sec.","+163 Intellect
Equip: Your harmful spells have a chance to ensorcell a serpent into spewing venom at your target, inflicting (15966 * 1) Nature damage split between nearby enemies. Damage increased by 30% per additional enemy, up to 150%.
The primary target also suffers an additional (15966 * 1) Nature damage over 15 sec.","+170 Intellect
Equip: Your harmful spells have a chance to ensorcell a serpent into spewing venom at your target, inflicting (16895 * 1) Nature damage split between nearby enemies. Damage increased by 30% per additional enemy, up to 150%.
The primary target also suffers an additional (16895 * 1) Nature damage over 15 sec.","+174 Intellect
Equip: Your harmful spells have a chance to ensorcell a serpent into spewing venom at your target, inflicting (17623 * 1) Nature damage split between nearby enemies. Damage increased by 30% per additional enemy, up to 150%.
The primary target also suffers an additional (17623 * 1) Nature damage over 15 sec.","+179 Intellect
Equip: Your harmful spells have a chance to ensorcell a serpent into spewing venom at your target, inflicting (18378 * 1) Nature damage split between nearby enemies. Damage increased by 30% per additional enemy, up to 150%.
The primary target also suffers an additional (18378 * 1) Nature damage over 15 sec.",https://www.wowhead.com/item=273794
Kyrakka's Searing Embers,193748,"+134 Critical Strike
Equip: Your helpful spells and abilities have a high chance to create a Burning Ember on an ally. The ember flares up after 1 sec, cauterizing wounds to heal for 29078 and expelling 9223 Fire damage split between nearby enemies. (1s cooldown)","+136 Critical Strike
Equip: Your helpful spells and abilities have a high chance to create a Burning Ember on an ally. The ember flares up after 1 sec, cauterizing wounds to heal for 29973 and expelling 9507 Fire damage split between nearby enemies. (1s cooldown)","+138 Critical Strike
Equip: Your helpful spells and abilities have a high chance to create a Burning Ember on an ally. The ember flares up after 1 sec, cauterizing wounds to heal for 30897 and expelling 9800 Fire damage split between nearby enemies. (1s cooldown)","+140 Critical Strike
Equip: Your helpful spells and abilities have a high chance to create a Burning Ember on an ally. The ember flares up after 1 sec, cauterizing wounds to heal for 32172 and expelling 10204 Fire damage split between nearby enemies. (1s cooldown)","+142 Critical Strike
Equip: Your helpful spells and abilities have a high chance to create a Burning Ember on an ally. The ember flares up after 1 sec, cauterizing wounds to heal for 33162 and expelling 10518 Fire damage split between nearby enemies. (1s cooldown)","+143 Critical Strike
Equip: Your helpful spells and abilities have a high chance to create a Burning Ember on an ally. The ember flares up after 1 sec, cauterizing wounds to heal for 34183 and expelling 10842 Fire damage split between nearby enemies. (1s cooldown)",https://www.wowhead.com/item=193748
Legguards of the Awakening Brood,158365,"236 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+86 Versatility
+102 Mastery","241 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+87 Versatility
+103 Mastery","245 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+88 Versatility
+105 Mastery","252 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+90 Versatility
+106 Mastery","257 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+91 Versatility
+108 Mastery","262 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+92 Versatility
+109 Mastery",https://www.wowhead.com/item=158365
Lightspire Core,250214,"+154 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 107.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 188 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+159 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 109.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 190 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+163 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 110.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 192 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+170 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 112.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 196 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+174 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 113.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 198 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+179 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 115.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 200 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""",https://www.wowhead.com/item=250214
Lightwarden's Bind,251194,"+1,830 Stamina
+121 Versatility
+248 Mastery","+1,895 Stamina
+123 Versatility
+252 Mastery","+1,962 Stamina
+126 Versatility
+257 Mastery","+2,053 Stamina
+129 Versatility
+263 Mastery","+2,124 Stamina
+131 Versatility
+268 Mastery","+2,199 Stamina
+133 Versatility
+272 Mastery",https://www.wowhead.com/item=251194
Lithiel's Linked Leggings,251134,"236 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+110 Critical Strike
+78 Haste","241 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+112 Critical Strike
+79 Haste","245 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+113 Critical Strike
+80 Haste","252 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+115 Critical Strike
+81 Haste","257 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+116 Critical Strike
+82 Haste","262 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+118 Critical Strike
+83 Haste",https://www.wowhead.com/item=251134
Loa-Blessed Chestguard,159305,"270 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+70 Haste
+118 Mastery","275 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+71 Haste
+120 Mastery","280 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+72 Haste
+121 Mastery","288 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+73 Haste
+123 Mastery","294 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+74 Haste
+125 Mastery","300 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+75 Haste
+126 Mastery",https://www.wowhead.com/item=159305
Lustrous Golden Plumage,159617,"+154 Agility
Use: Your movements shimmer with golden plumage, increasing your Versatility by 645 for 20 sec. (2 Min Cooldown)","+159 Agility
Use: Your movements shimmer with golden plumage, increasing your Versatility by 653 for 20 sec. (2 Min Cooldown)","+163 Agility
Use: Your movements shimmer with golden plumage, increasing your Versatility by 661 for 20 sec. (2 Min Cooldown)","+170 Agility
Use: Your movements shimmer with golden plumage, increasing your Versatility by 673 for 20 sec. (2 Min Cooldown)","+174 Agility
Use: Your movements shimmer with golden plumage, increasing your Versatility by 681 for 20 sec. (2 Min Cooldown)","+179 Agility
Use: Your movements shimmer with golden plumage, increasing your Versatility by 689 for 20 sec. (2 Min Cooldown)",https://www.wowhead.com/item=159617
Manaheart's Binding Flame,250243,"+154 [Agility or Strength]
Use: Form a Fel Shield for 10 sec, absorbing 30% of incoming damage, up to 288100. While the shield holds, a portion of the absorbed damage is stored as volatile Fel energy.
When the shield expires or breaks, the energy erupts and inflicts Fire damage to split between nearby enemies. (1 Min, 30 Sec Cooldown)","+159 [Agility or Strength]
Use: Form a Fel Shield for 10 sec, absorbing 30% of incoming damage, up to 300722. While the shield holds, a portion of the absorbed damage is stored as volatile Fel energy.
When the shield expires or breaks, the energy erupts and inflicts Fire damage to split between nearby enemies. (1 Min, 30 Sec Cooldown)","+163 [Agility or Strength]
Use: Form a Fel Shield for 10 sec, absorbing 30% of incoming damage, up to 313828. While the shield holds, a portion of the absorbed damage is stored as volatile Fel energy.
When the shield expires or breaks, the energy erupts and inflicts Fire damage to split between nearby enemies. (1 Min, 30 Sec Cooldown)","+170 [Agility or Strength]
Use: Form a Fel Shield for 10 sec, absorbing 30% of incoming damage, up to 332085. While the shield holds, a portion of the absorbed damage is stored as volatile Fel energy.
When the shield expires or breaks, the energy erupts and inflicts Fire damage to split between nearby enemies. (1 Min, 30 Sec Cooldown)","+174 [Agility or Strength]
Use: Form a Fel Shield for 10 sec, absorbing 30% of incoming damage, up to 346389. While the shield holds, a portion of the absorbed damage is stored as volatile Fel energy.
When the shield expires or breaks, the energy erupts and inflicts Fire damage to split between nearby enemies. (1 Min, 30 Sec Cooldown)","+179 [Agility or Strength]
Use: Form a Fel Shield for 10 sec, absorbing 30% of incoming damage, up to 361237. While the shield holds, a portion of the absorbed damage is stored as volatile Fel energy.
When the shield expires or breaks, the energy erupts and inflicts Fire damage to split between nearby enemies. (1 Min, 30 Sec Cooldown)",https://www.wowhead.com/item=250243
Manipulator's Vest,251224,"270 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+74 Versatility
+114 Mastery","275 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+75 Versatility
+116 Mastery","280 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+76 Versatility
+117 Mastery","288 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+77 Versatility
+119 Mastery","294 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+78 Versatility
+121 Mastery","300 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+79 Versatility
+122 Mastery",https://www.wowhead.com/item=251224
Mchimba's Ritual Bandages,159618,"+154 [Agility or Strength]
Use: Wrap yourself in ritual bandages, absorbing [213361 * (1 + Versatility)] damage for 6 sec. (1 Min Cooldown)","+159 [Agility or Strength]
Use: Wrap yourself in ritual bandages, absorbing [222709 * (1 + Versatility)] damage for 6 sec. (1 Min Cooldown)","+163 [Agility or Strength]
Use: Wrap yourself in ritual bandages, absorbing [232415 * (1 + Versatility)] damage for 6 sec. (1 Min Cooldown)","+170 [Agility or Strength]
Use: Wrap yourself in ritual bandages, absorbing [245936 * (1 + Versatility)] damage for 6 sec. (1 Min Cooldown)","+174 [Agility or Strength]
Use: Wrap yourself in ritual bandages, absorbing [256529 * (1 + Versatility)] damage for 6 sec. (1 Min Cooldown)","+179 [Agility or Strength]
Use: Wrap yourself in ritual bandages, absorbing [267525 * (1 + Versatility)] damage for 6 sec. (1 Min Cooldown)",https://www.wowhead.com/item=159618
Mindpiercer's Sigil,250224,"Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 58857 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 483 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 61435 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 497 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 64113 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 511 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 67842 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 531 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 70764 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 546 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 73798 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 561 Intellect for 10 sec.",https://www.wowhead.com/item=250224
Mycolic Medicine,250248,"+154 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 43020 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 24583.
""""A draught from a species long lost everywhere but in dreams.""""","+159 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 44905 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 25660.
""""A draught from a species long lost everywhere but in dreams.""""","+163 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 46862 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 26779.
""""A draught from a species long lost everywhere but in dreams.""""","+170 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 49588 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 28337.
""""A draught from a species long lost everywhere but in dreams.""""","+174 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 51724 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 29557.
""""A draught from a species long lost everywhere but in dreams.""""","+179 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 53941 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 30824.
""""A draught from a species long lost everywhere but in dreams.""""",https://www.wowhead.com/item=250248
Nalorakk's Nightmare,251145,"202 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+110 Haste
+78 Versatility","206 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+112 Haste
+79 Versatility","210 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+113 Haste
+80 Versatility","216 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+115 Haste
+81 Versatility","221 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+116 Haste
+82 Versatility","225 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+118 Haste
+83 Versatility",https://www.wowhead.com/item=251145
Nibbles' Training Rod,251141,"140 - 211 Damage
Speed 3.60
(48.7 damage per second)
+946 Intellect
+3,254 Stamina
+110 Critical Strike
+78 Haste","144 - 217 Damage
Speed 3.60
(50.1 damage per second)
+972 Intellect
+3,369 Stamina
+112 Critical Strike
+79 Haste","148 - 222 Damage
Speed 3.60
(51.4 damage per second)
+1000 Intellect
+3,487 Stamina
+113 Critical Strike
+80 Haste","154 - 231 Damage
Speed 3.60
(53.4 damage per second)
+1038 Intellect
+3,649 Stamina
+115 Critical Strike
+81 Haste","158 - 237 Damage
Speed 3.60
(54.9 damage per second)
+1068 Intellect
+3,777 Stamina
+116 Critical Strike
+82 Haste","163 - 244 Damage
Speed 3.60
(56.4 damage per second)
+1098 Intellect
+3,910 Stamina
+118 Critical Strike
+83 Haste",https://www.wowhead.com/item=251141
